Doodler and project art lead Helene Leroux shares a behind-the-scenes look of the development of the Doodle:	涂鸦设计师兼项目艺术主管 Helene Leroux 分享创作该涂鸦时的幕后故事：
Both of the examples above bring us to another major contribution of his pioneering mind: special effects.	这两个例子向我们展示了梅里爱开创性思维的另一重大贡献：特效。
Saved to your default Shortlist:	已保存到您的默认关注清单：
Institute of Geophysics, University of Tehran	德黑兰大学地球物理研究所
View and manage your Google Play Developer account	查看和管理您的 Google Play 开发者帐号
Tom Longboat’s 131st Birthday	汤姆·朗博特诞辰 131 周年
Virginia Apgar’s 109th Birthday	维珍尼亚·阿普伽诞辰 109 周年
Prasanta Chandra Mahalanobis’s 125th birthday	马哈拉诺比斯诞辰 125 周年
Saloua Raouda Choucair’s 102nd Birthday	Saloua Raouda Choucair 诞辰 102 周年
Gauhar Jaan’s 145th birthday	Gauhar Jaan 诞辰 145 周年
Heinz Sielmann’s 101st Birthday	Heinz Sielmann 诞辰 101 周年
George de Mestral’s 111th Birthday	George de Mestral 诞辰 111 周年
José Emilio Pacheco’s 79th birthday	何塞·埃米利欧·巴切科诞辰 79 周年
Celebrating Jang Yeong-sil	纪念张英实
Dame Cicely Saunders’s 100th Birthday	西西里·桑德斯女士诞辰 100 周年
New results loaded inline, please go to the next result.	已就地加载新结果，请转到下一条结果。
Retry failed searches in the background	在后台重试失败的搜索
View previous posts on Google	在 Google 上查看之前发布的信息贴
Show this code at the store	请在商店出示以下优惠券代码
switch from degrees to radians	从度数切换为弧度
switch from radians to degrees	从弧度切换为度数
Google is not a party to the product sale	Google 不参与产品销售
Browse some featured items sold here.	您可以在此浏览一些特色商品。
Add an image to each page to publish	为每个页面添加图片后即可发布
Verify your age for your Google account	请验证您的年龄，供 Google 帐号留存记录
No updates available for this flight	无法提供此航班的最新状态
Drag and zoom to crop the image	拖动并缩放即可剪裁图片
Verify your age for this session	请验证您的年龄，确定您是否可加入此会话
This will help improve search results for everyone.	这有助于我们为每位用户提供更理想的搜索结果。
Get the answer you’re looking for added to the web	提交您找不到答案的问题，让有心人士在网上给出解答
Are you sure you want to remove this link?	确定要移除此链接吗？
Are you sure you want to remove this caption?	确定要移除此说明文字吗？
Upload an image to all pages to add another	为所有页面上传图片后即可添加其他页面
Upload an image to all previous pages to add another page.	为之前的所有页面上传图片后即可添加其他页面。
We're sorry, but you have sent too many requests to us recently. Please try again later.	抱歉，您近期向我们发送的请求过多，请稍后重试。
We're sorry, but you do not have access to this page.	抱歉，您没有访问此网页的权限。
That’s all we know.	这就是我们所知道的全部信息。
There was an error. Please try again later.	发生错误，请稍后重试。
Is your phone number correct?	贵商家的电话号码正确吗？
Make sure customers can call you directly	确保客户能够直接打电话给您
Keeping photos fresh helps build your online presence	不断更新照片有助于提高您在网上的曝光度
More about George Melies	详细了解乔治·梅里爱
Add a caption to your page	添加页面说明
Are you sure you want to remove this page?	确定要移除此页面吗？
Net change in cash	现金净变动
To publish, add an image to all pages	要发布，请在所有页面中添加图片
To modify an image or fact, you can suggest an edit	要修改图片或资讯，您可以提出修改建议
Share fresh updates with people who are eager to hear from you	与关注您的用户分享最新动态
Double tapping the space bar will insert a period followed by a space.	点按两次空格键可插入句号和句号后的空格。
Add or change info	添加或更改信息
More financial info and news	更多财经信息和新闻
This email has already been saved	已保存此电子邮件地址
Enter a valid email address and try again.	请输入有效的电子邮件地址，然后重试。
Cancel changes to visibility time	取消对显示时间所做的更改
Visibility time must be after publish time	显示时间必须晚于发布时间
We will respond to clear notices of alleged copyright infringement.	我们会对明确声明涉嫌侵犯版权的通知做出响应。
Images or video should include no nudity or sex acts.	图片或视频中不能包含裸露或与性行为有关的内容。
You can delete saved words whenever you want.	您可以随时删除保存的字词。
Delete saved words from Gboard	从 Gboard 中删除已保存的字词
Saved words on your device aren’t sent.	您设备上保存的字词也不会发送。
To add Gboard back to your keyboard list:	要将 Gboard 重新添加到键盘列表中，请按下列步骤操作：
If these steps don’t work, try restarting your phone.	如果上述步骤无法解决问题，请尝试重启手机。
Gboard is no longer in my keyboard list	Gboard 已不在我的键盘列表中
Slide your finger across the letters of the word you want, then lift your finger.	在要输入的字词对应的字母间滑动手指，然后松开手指。
On your iPhone or iPad, open Gboard.	在 iPhone 或 iPad 上，打开 Gboard。
To fix the issue, remove Gboard from your keyboard list, then add it back.	要解决此问题，请从键盘列表中移除 Gboard，然后重新添加回来。
To edit a word, type the changes or choose a suggestion below the message field.	要修改字词，请输入更改内容或选择消息字段下方的建议内容。
Tap one or more emojis you want.	点按所需的一个或多个表情符号。
Or below the emojis, tap an emoji category.	或者在表情符号下方，点按所需的表情符号类别。
Send emojis or GIFs	发送表情符号或 GIF
Tap the card you want to share.	点按您要分享的卡片。
On your iPhone or iPad, while in an app, open Gboard.	在 iPhone 或 iPad 上的某个应用中打开 Gboard。
Make Gboard your default keyboard	将 Gboard 设为默认键盘
Search Google and send results	在 Google 中进行搜索并发送搜索结果
You can switch to another keyboard any time.	您可以随时切换使用其他键盘，
On your iPhone or iPad, open an app, then tap the message field.	在 iPhone 或 iPad 上，打开某个应用，然后点按消息字段。
